year,month,day,hour,1hrfm,10hrfm,100hrfm,1000hrfm,precip
2022,4,4,15,0.592224,0.183865,0.010509,0.01,3.048
2022,4,4,16,0.598662,0.216573,0.010512,0.01,0.254
2022,4,4,17,0.393467,0.224797,0.010543,0.01,0
2022,4,4,18,0.539008,0.24616,0.010554,0.01,0.508
2022,4,4,19,0.587653,0.265048,0.010557,0.01,0.254
2022,4,4,20,0.402327,0.27323,0.010581,0.01,0
2022,4,4,21,0.300735,0.27736,0.010608,0.01,0
2022,4,4,22,0.268026,0.280213,0.010623,0.01,0
2022,4,4,23,0.255532,0.283626,0.010637,0.01,0
2022,4,5,0,0.258953,0.283501,0.01065,0.01,0
2022,4,5,1,0.257357,0.278916,0.010663,0.01,0
2022,4,5,2,0.240257,0.274071,0.01068,0.01,0
2022,4,5,3,0.217918,0.268548,0.0107,0.01,0
2022,4,5,4,0.200963,0.262493,0.01072,0.01,0
2022,4,5,5,0.187853,0.256026,0.010741,0.01,0
2022,4,5,6,0.178,0.249358,0.010763,0.01,0
2022,4,5,7,0.169357,0.242857,0.010787,0.01,0
2022,4,5,8,0.16192,0.236422,0.010811,0.01,0
2022,4,5,9,0.156988,0.230031,0.010837,0.01,0
2022,4,5,10,0.151961,0.223642,0.010864,0.01,0
2022,4,5,11,0.145724,0.216759,0.010894,0.01,0
2022,4,5,12,0.48379,0.225443,0.010904,0.01,2.794
2022,4,5,13,0.352702,0.219369,0.010265,0.01,0
2022,4,5,14,0.240839,0.222802,0.010269,0.01,0
2022,4,5,15,0.1811,0.222046,0.010273,0.01,0
2022,4,5,16,0.146224,0.216158,0.010279,0.01,0
2022,4,5,17,0.126209,0.211517,0.010286,0.01,0
2022,4,5,18,0.115671,0.208029,0.010293,0.01,0
2022,4,5,19,0.113034,0.204691,0.011041,0.01,0
2022,4,5,20,0.115569,0.20016,0.011105,0.01,0
2022,4,5,21,0.125479,0.195521,0.011161,0.01,0
2022,4,5,22,0.141072,0.191605,0.011209,0.01,0
2022,4,5,23,0.155317,0.188258,0.01125,0.01,0
2022,4,6,0,0.161834,0.185404,0.01129,0.01,0
2022,4,6,1,0.162002,0.183036,0.011333,0.01,0
2022,4,6,2,0.160532,0.180952,0.011377,0.01,0
2022,4,6,3,0.160321,0.179102,0.011422,0.01,0
2022,4,6,4,0.159591,0.17741,0.011469,0.01,0
2022,4,6,5,0.15767,0.175769,0.011517,0.01,0
2022,4,6,6,0.158019,0.174204,0.011565,0.01,0
2022,4,6,7,0.16869,0.172846,0.01161,0.01,0
2022,4,6,8,0.177823,0.171624,0.011656,0.01,0
2022,4,6,9,0.181341,0.170443,0.011704,0.01,0
2022,4,6,10,0.173352,0.168833,0.011754,0.01,0
2022,4,6,11,0.150688,0.165694,0.010547,0.01,0
2022,4,6,12,0.133546,0.161427,0.010553,0.01,0
2022,4,6,13,0.121702,0.156918,0.010559,0.01,0
2022,4,6,14,0.110821,0.152035,0.010567,0.01,0
2022,4,6,15,0.099784,0.147296,0.010577,0.01,0
2022,4,6,16,0.092236,0.143712,0.010589,0.01,0
2022,4,6,17,0.086816,0.14066,0.010602,0.01,0
2022,4,6,18,0.082308,0.138123,0.010616,0.01,0
2022,4,6,19,0.082008,0.136096,0.012118,0.01,0
2022,4,6,20,0.092897,0.134491,0.012263,0.01,0
2022,4,6,21,0.112199,0.133113,0.012376,0.01,0
2022,4,6,22,0.128192,0.13312,0.012474,0.01,0
2022,4,6,23,0.147316,0.133322,0.012555,0.01,0
2022,4,7,0,0.168105,0.134166,0.012625,0.01,0
2022,4,7,1,0.182376,0.133503,0.01269,0.01,0
2022,4,7,2,0.190496,0.133914,0.012754,0.01,0
2022,4,7,3,0.195759,0.133916,0.012816,0.01,0
2022,4,7,4,0.200142,0.133404,0.012878,0.01,0
2022,4,7,5,0.205096,0.133006,0.012939,0.01,0
2022,4,7,6,0.211005,0.13346,0.012999,0.01,0
2022,4,7,7,0.216107,0.134534,0.013061,0.01,0
2022,4,7,8,0.217529,0.135729,0.013127,0.01,0
2022,4,7,9,0.2118,0.134894,0.013198,0.01,0
2022,4,7,10,0.194346,0.13466,0.013271,0.01,0
2022,4,7,11,0.169655,0.134968,0.01107,0.01,0
2022,4,7,12,0.144154,0.135869,0.011081,0.01,0
2022,4,7,13,0.122323,0.133877,0.011097,0.01,0
2022,4,7,14,0.104306,0.130787,0.011119,0.01,0
2022,4,7,15,0.089597,0.127657,0.011148,0.01,0
2022,4,7,16,0.077935,0.124582,0.011184,0.01,0
2022,4,7,17,0.069543,0.121777,0.011223,0.01,0
2022,4,7,18,0.064596,0.119002,0.013972,0.01,0
2022,4,7,19,0.064637,0.11633,0.014299,0.01,0
2022,4,7,20,0.073463,0.114231,0.014628,0.01,0
2022,4,7,21,0.093028,0.11268,0.01488,0.01,0
2022,4,7,22,0.109095,0.113818,0.015082,0.01,0
2022,4,7,23,0.12328,0.113222,0.015245,0.01,0
2022,4,8,0,0.137065,0.113693,0.015386,0.01,0
2022,4,8,1,0.151074,0.114042,0.015511,0.01,0
2022,4,8,2,0.165324,0.11396,0.015622,0.01,0
2022,4,8,3,0.17392,0.113499,0.015727,0.01,0
2022,4,8,4,0.177465,0.113074,0.01583,0.01,0
2022,4,8,5,0.185356,0.114138,0.015928,0.01,0
2022,4,8,6,0.195245,0.115801,0.01602,0.01,0
2022,4,8,7,0.203754,0.117763,0.016117,0.01,0
2022,4,8,8,0.209109,0.120009,0.016219,0.01,0
2022,4,8,9,0.205246,0.122783,0.016334,0.010001,0
2022,4,8,10,0.188206,0.12125,0.016474,0.010001,0
2022,4,8,11,0.165062,0.120956,0.016611,0.010001,0
2022,4,8,12,0.140348,0.12226,0.012495,0.01,0
2022,4,8,13,0.11813,0.123223,0.01253,0.01,0
2022,4,8,14,0.099736,0.117719,0.012584,0.01,0
2022,4,8,15,0.084632,0.111928,0.012659,0.01,0
2022,4,8,16,0.072558,0.106722,0.012755,0.01,0
2022,4,8,17,0.066552,0.102463,0.017833,0.010001,0
2022,4,8,18,0.067595,0.098971,0.018436,0.010001,0
2022,4,8,19,0.078597,0.096441,0.019009,0.010001,0
2022,4,8,20,0.100097,0.097439,0.019429,0.010001,0
2022,4,8,21,0.125266,0.097607,0.019697,0.010001,0
2022,4,8,22,0.141115,0.097283,0.019891,0.010001,0
2022,4,8,23,0.13997,0.097695,0.020067,0.010001,0
2022,4,9,0,0.140656,0.097026,0.020226,0.010001,0
2022,4,9,1,0.161924,0.097132,0.020347,0.010001,0
2022,4,9,2,0.185694,0.096727,0.020447,0.010001,0
2022,4,9,3,0.184652,0.096522,0.020557,0.010001,0
2022,4,9,4,0.181202,0.098399,0.020667,0.010001,0
2022,4,9,5,0.176231,0.100802,0.020777,0.010001,0
2022,4,9,6,0.170014,0.103573,0.020889,0.010001,0
2022,4,9,7,0.164243,0.106437,0.021006,0.010001,0
2022,4,9,8,0.160618,0.109051,0.021126,0.010001,0
2022,4,9,9,0.158149,0.111367,0.021247,0.010001,0
2022,4,9,10,0.149335,0.108242,0.021372,0.010001,0
2022,4,9,11,0.138339,0.106749,0.015272,0.010001,0
2022,4,9,12,0.129426,0.108873,0.021548,0.010001,0
2022,4,9,13,0.120331,0.108276,0.015365,0.01,0
2022,4,9,14,0.108337,0.10945,0.01541,0.01,0
2022,4,9,15,0.098909,0.11106,0.015468,0.01,0
2022,4,9,16,0.091177,0.110012,0.015535,0.01,0
2022,4,9,17,0.085955,0.108675,0.015608,0.01,0
2022,4,9,18,0.084368,0.107552,0.015677,0.010001,0
2022,4,9,19,0.085755,0.106631,0.022357,0.010001,0
2022,4,9,20,0.095543,0.10587,0.022552,0.010001,0
2022,4,9,21,0.104519,0.105273,0.022705,0.010001,0
2022,4,9,22,0.118363,0.106309,0.022837,0.010001,0
2022,4,9,23,0.133255,0.107044,0.022951,0.010002,0
2022,4,10,0,0.149495,0.106657,0.02305,0.010002,0
2022,4,10,1,0.157426,0.107096,0.023145,0.010002,0
2022,4,10,2,0.16342,0.10672,0.023239,0.010002,0
2022,4,10,3,0.171235,0.106839,0.02333,0.010002,0
2022,4,10,4,0.177123,0.106513,0.023418,0.010002,0
2022,4,10,5,0.180474,0.106228,0.023503,0.010002,0
2022,4,10,6,0.18884,0.10628,0.023585,0.010002,0
2022,4,10,7,0.197634,0.107493,0.023669,0.010002,0
2022,4,10,8,0.199047,0.108969,0.023756,0.010002,0
2022,4,10,9,0.196491,0.110763,0.023845,0.010002,0
2022,4,10,10,0.184586,0.109255,0.01707,0.010002,0
2022,4,10,11,0.16649,0.1108,0.017095,0.010002,0
2022,4,10,12,0.148866,0.110258,0.017126,0.01,0
2022,4,10,13,0.13403,0.111846,0.017166,0.010002,0
2022,4,10,14,0.124859,0.111472,0.017208,0.01,0
2022,4,10,15,0.11986,0.112043,0.017253,0.01,0
2022,4,10,16,0.118186,0.112831,0.017303,0.010002,0
2022,4,10,17,0.129011,0.113023,0.024444,0.010002,0
2022,4,10,18,0.429616,0.11349,0.02451,0.010002,0.254
2022,4,10,19,0.374084,0.113644,0.024634,0.010002,0
2022,4,10,20,0.293555,0.117693,0.024766,0.010002,0
2022,4,10,21,0.252513,0.121058,0.024877,0.010002,0
2022,4,10,22,0.228755,0.12345,0.024974,0.010002,0
2022,4,10,23,0.213897,0.12525,0.02506,0.010002,0
2022,4,11,0,0.198319,0.12683,0.025147,0.010002,0
2022,4,11,1,0.191818,0.128222,0.02523,0.010002,0
2022,4,11,2,0.194624,0.129404,0.025307,0.010002,0
2022,4,11,3,0.202221,0.130504,0.02538,0.010002,0
2022,4,11,4,0.208501,0.131593,0.025451,0.010002,0
2022,4,11,5,0.213372,0.132683,0.025519,0.010002,0
2022,4,11,6,0.217815,0.133782,0.025584,0.010002,0
2022,4,11,7,0.21953,0.134912,0.025649,0.010002,0
2022,4,11,8,0.220174,0.136063,0.025716,0.010002,0
2022,4,11,9,0.209985,0.133662,0.025783,0.010002,0
2022,4,11,10,0.186345,0.132344,0.025844,0.010002,0
2022,4,11,11,0.165659,0.132076,0.018729,0.010003,0
2022,4,11,12,0.148771,0.133275,0.018759,0.010003,0
2022,4,11,13,0.136231,0.134324,0.018794,0.010003,0
2022,4,11,14,0.1283,0.134002,0.018831,0.010003,0
2022,4,11,15,0.123037,0.132454,0.018866,0.010003,0
2022,4,11,16,0.120672,0.130923,0.023316,0.010003,0
2022,4,11,17,0.123236,0.129463,0.02623,0.010003,0
2022,4,11,18,0.134986,0.128072,0.026324,0.010003,0
2022,4,11,19,0.143674,0.126804,0.026421,0.010003,0
2022,4,11,20,0.145247,0.12566,0.026514,0.010003,0
2022,4,11,21,0.145358,0.124645,0.026606,0.010003,0
2022,4,11,22,0.145091,0.123762,0.026695,0.010003,0
2022,4,11,23,0.144877,0.123034,0.026782,0.010003,0
2022,4,12,0,0.146451,0.124203,0.026864,0.010003,0
2022,4,12,1,0.149737,0.124101,0.026945,0.010003,0
2022,4,12,2,0.158844,0.125188,0.027021,0.010003,0
2022,4,12,3,0.166411,0.124632,0.027094,0.010003,0
2022,4,12,4,0.170999,0.124441,0.027165,0.010003,0
2022,4,12,5,0.178382,0.124688,0.027234,0.010003,0
2022,4,12,6,0.186944,0.124289,0.027301,0.010003,0
2022,4,12,7,0.18876,0.124381,0.027368,0.010003,0
2022,4,12,8,0.189455,0.12402,0.027435,0.010003,0
2022,4,12,9,0.189191,0.123725,0.027503,0.010003,0
2022,4,12,10,0.388273,0.124389,0.027535,0.010003,0.254
2022,4,12,11,0.358643,0.124147,0.020269,0.010003,0
2022,4,12,12,0.267026,0.125332,0.020295,0.010003,0
2022,4,12,13,0.209612,0.126897,0.020323,0.010003,0
2022,4,12,14,0.444491,0.130824,0.027703,0.010003,0.254
2022,4,12,15,0.351849,0.128186,0.020401,0.010003,0
2022,4,12,16,0.239907,0.128062,0.02045,0.01,0
2022,4,12,17,0.18558,0.12844,0.020503,0.010003,0
2022,4,12,18,0.157787,0.128992,0.020552,0.010003,0
2022,4,12,19,0.141865,0.12892,0.020594,0.010003,0
2022,4,12,20,0.133104,0.128371,0.028098,0.010003,0
2022,4,12,21,0.127793,0.127832,0.028153,0.010003,0
2022,4,12,22,0.125956,0.127294,0.028206,0.010004,0
2022,4,12,23,0.125051,0.126743,0.028262,0.010004,0
2022,4,13,0,0.124949,0.12619,0.02831,0.010004,0
2022,4,13,1,0.125834,0.12565,0.02835,0.010004,0
2022,4,13,2,0.126589,0.125104,0.028389,0.010004,0
2022,4,13,3,0.128021,0.124572,0.028425,0.010004,0
2022,4,13,4,0.129691,0.124054,0.028457,0.010004,0
2022,4,13,5,0.130869,0.123533,0.02849,0.010004,0
2022,4,13,6,0.132466,0.123013,0.028522,0.010004,0
2022,4,13,7,0.135116,0.122525,0.026834,0.010004,0
2022,4,13,8,0.138857,0.122057,0.024715,0.010004,0
2022,4,13,9,0.13861,0.121555,0.021093,0.010004,0
2022,4,13,10,0.134343,0.120878,0.02111,0.010004,0
2022,4,13,11,0.124741,0.119855,0.021134,0.01,0
2022,4,13,12,0.115165,0.118559,0.021172,0.01,0
2022,4,13,13,0.106644,0.117166,0.021223,0.01,0
2022,4,13,14,0.098884,0.115752,0.021284,0.01,0
2022,4,13,15,0.092192,0.114263,0.021353,0.01,0
2022,4,13,16,0.086819,0.112857,0.021431,0.01,0
2022,4,13,17,0.08275,0.111609,0.021508,0.01,0
2022,4,13,18,0.079665,0.110522,0.021582,0.010004,0
2022,4,13,19,0.080108,0.109675,0.029408,0.010004,0
2022,4,13,20,0.08065,0.108967,0.029508,0.010004,0
2022,4,13,21,0.08515,0.108343,0.029589,0.010004,0
2022,4,13,22,0.08984,0.107782,0.029659,0.010004,0
2022,4,13,23,0.097312,0.107252,0.029733,0.010004,0
2022,4,14,0,0.104938,0.106759,0.029799,0.010004,0
2022,4,14,1,0.111941,0.106318,0.029858,0.010004,0
2022,4,14,2,0.117629,0.105933,0.029909,0.010004,0
2022,4,14,3,0.122306,0.105588,0.029954,0.010004,0
2022,4,14,4,0.124907,0.105254,0.03,0.010004,0
2022,4,14,5,0.127181,0.104941,0.030047,0.010004,0
2022,4,14,6,0.129731,0.104654,0.030091,0.010004,0
2022,4,14,7,0.131539,0.104385,0.030126,0.010004,0
2022,4,14,8,0.132615,0.104126,0.030157,0.010005,0
2022,4,14,9,0.132347,0.103871,0.022429,0.010005,0
2022,4,14,10,0.129909,0.103614,0.02245,0.010005,0
2022,4,14,11,0.125101,0.103302,0.022473,0.010005,0
2022,4,14,12,0.118991,0.102904,0.022503,0.010005,0
2022,4,14,13,0.113056,0.102431,0.022539,0.010005,0
2022,4,14,14,0.107911,0.101917,0.022579,0.010005,0
2022,4,14,15,0.104082,0.101366,0.022623,0.010005,0
2022,4,14,16,0.102539,0.100782,0.022668,0.01,0
2022,4,14,17,0.09956,0.10009,0.022717,0.01,0
2022,4,14,18,0.096474,0.099411,0.022773,0.010005,0
2022,4,14,19,0.096593,0.098727,0.03075,0.010005,0
2022,4,14,20,0.103378,0.09833,0.030866,0.010005,0
2022,4,14,21,0.122321,0.099434,0.030973,0.010005,0
2022,4,14,22,0.136076,0.098942,0.031065,0.010005,0
2022,4,14,23,0.1371,0.099331,0.031147,0.010005,0
2022,4,15,0,0.141549,0.099554,0.031221,0.010005,0
2022,4,15,1,0.15407,0.09922,0.031288,0.010005,0
2022,4,15,2,0.164811,0.099874,0.03135,0.010005,0
2022,4,15,3,0.167746,0.099575,0.031411,0.010005,0
2022,4,15,4,0.171079,0.099298,0.031469,0.010005,0
2022,4,15,5,0.173171,0.099565,0.031526,0.010005,0
2022,4,15,6,0.173788,0.099304,0.031582,0.010005,0
2022,4,15,7,0.174413,0.099082,0.031626,0.010006,0
2022,4,15,8,0.177267,0.098888,0.031667,0.010006,0
2022,4,15,9,0.175634,0.098701,0.02389,0.010006,0
2022,4,15,10,0.165436,0.098534,0.023911,0.010006,0
2022,4,15,11,0.151473,0.098539,0.023939,0.010001,0
2022,4,15,12,0.138063,0.098482,0.02398,0.010001,0
2022,4,15,13,0.126959,0.099044,0.02404,0.010006,0
2022,4,15,14,0.119889,0.098943,0.024106,0.010001,0
2022,4,15,15,0.119155,0.099357,0.024175,0.010006,0
2022,4,15,16,0.123617,0.099369,0.024231,0.010001,0
2022,4,15,17,0.125287,0.099711,0.032256,0.010006,0
2022,4,15,18,0.433619,0.100109,0.032329,0.010006,0.762
2022,4,15,19,0.3811,0.104435,0.032429,0.010006,0
2022,4,15,20,0.301508,0.11904,0.032527,0.010006,0
2022,4,15,21,0.258899,0.12991,0.032611,0.010006,0
2022,4,15,22,0.23499,0.135787,0.032687,0.010006,0
2022,4,15,23,0.223601,0.139076,0.032751,0.010006,0
2022,4,16,0,0.221263,0.141298,0.03281,0.010006,0
2022,4,16,1,0.222382,0.143059,0.032866,0.010006,0
2022,4,16,2,0.222709,0.144649,0.032921,0.010007,0
2022,4,16,3,0.222439,0.146078,0.032975,0.010007,0
2022,4,16,4,0.225749,0.147335,0.033026,0.010007,0
2022,4,16,5,0.228505,0.148456,0.033076,0.010007,0
2022,4,16,6,0.231604,0.149455,0.033123,0.010007,0
2022,4,16,7,0.231236,0.149365,0.033171,0.010007,0
2022,4,16,8,0.229257,0.146942,0.033221,0.010007,0
2022,4,16,9,0.223579,0.145914,0.033275,0.010007,0
2022,4,16,10,0.211985,0.146276,0.033331,0.010007,0
2022,4,16,11,0.420628,0.1515,0.033368,0.010007,0.254
2022,4,16,12,0.366672,0.149572,0.033433,0.010007,0
2022,4,16,13,0.499419,0.152995,0.033481,0.010007,0.508
2022,4,16,14,0.569855,0.15859,0.033519,0.010007,0.762
2022,4,16,15,0.591566,0.182401,0.033555,0.010007,1.016
2022,4,16,16,0.597653,0.213227,0.033591,0.010007,0.762
2022,4,16,17,0.599368,0.242193,0.033629,0.010007,0.508
2022,4,16,18,0.431947,0.244402,0.033722,0.010007,0
2022,4,16,19,0.340064,0.246188,0.033818,0.010007,0
2022,4,16,20,0.295016,0.250009,0.033898,0.010007,0
2022,4,16,21,0.27444,0.254502,0.033963,0.010008,0
2022,4,16,22,0.269779,0.25812,0.034022,0.010008,0
2022,4,16,23,0.270692,0.254047,0.034069,0.010008,0
2022,4,17,0,0.274382,0.250885,0.034115,0.010008,0
2022,4,17,1,0.269806,0.248526,0.034163,0.010008,0
2022,4,17,2,0.257697,0.246337,0.034214,0.010008,0
2022,4,17,3,0.247361,0.243852,0.034266,0.010008,0
2022,4,17,4,0.234975,0.24104,0.03432,0.010008,0
2022,4,17,5,0.232887,0.238092,0.034372,0.010008,0
2022,4,17,6,0.239676,0.23531,0.034421,0.010008,0
2022,4,17,7,0.247606,0.232894,0.03447,0.010008,0
2022,4,17,8,0.248928,0.230542,0.034524,0.010008,0
2022,4,17,9,0.241627,0.227911,0.034586,0.010008,0
2022,4,17,10,0.465139,0.233068,0.034623,0.010008,1.016
2022,4,17,11,0.569813,0.235875,0.034664,0.010008,1.016
2022,4,17,12,0.386198,0.240167,0.02707,0.010001,0
2022,4,17,13,0.260943,0.246067,0.027126,0.010001,0
2022,4,17,14,0.192589,0.244569,0.027193,0.010001,0
2022,4,17,15,0.150938,0.233774,0.027295,0.010001,0
2022,4,17,16,0.125232,0.225902,0.027435,0.010001,0
2022,4,17,17,0.108996,0.219683,0.027578,0.010001,0
2022,4,17,18,0.0988,0.214516,0.027716,0.010001,0
2022,4,17,19,0.097666,0.210545,0.035739,0.010009,0
2022,4,17,20,0.10541,0.205762,0.035912,0.010009,0
2022,4,17,21,0.121888,0.200866,0.036051,0.010009,0
2022,4,17,22,0.145784,0.196876,0.036161,0.01001,0
2022,4,17,23,0.162715,0.193636,0.036253,0.01001,0
2022,4,18,0,0.175418,0.191021,0.036337,0.01001,0
2022,4,18,1,0.187955,0.188965,0.036417,0.01001,0
2022,4,18,2,0.195052,0.187334,0.036496,0.01001,0
2022,4,18,3,0.200623,0.186072,0.036572,0.01001,0
2022,4,18,4,0.205218,0.185025,0.036647,0.01001,0
2022,4,18,5,0.209515,0.184106,0.03672,0.01001,0
2022,4,18,6,0.21231,0.183258,0.036792,0.01001,0
2022,4,18,7,0.213726,0.18244,0.036868,0.010011,0
2022,4,18,8,0.213668,0.181547,0.036949,0.010011,0
2022,4,18,9,0.206824,0.180292,0.037035,0.010011,0
2022,4,18,10,0.188169,0.178111,0.029173,0.010011,0
2022,4,18,11,0.165021,0.174388,0.029214,0.010001,0
2022,4,18,12,0.145112,0.169526,0.029268,0.010001,0
2022,4,18,13,0.128447,0.164084,0.029337,0.010001,0
2022,4,18,14,0.113598,0.15841,0.029432,0.010001,0
2022,4,18,15,0.101497,0.153397,0.029563,0.010001,0
2022,4,18,16,0.092569,0.148716,0.029717,0.010001,0
2022,4,18,17,0.085992,0.143054,0.02993,0.010011,0
2022,4,18,18,0.082139,0.137433,0.038874,0.010011,0
2022,4,18,19,0.082407,0.132518,0.039345,0.010012,0
2022,4,18,20,0.09457,0.128983,0.039755,0.010012,0
2022,4,18,21,0.120054,0.126834,0.040051,0.010013,0
2022,4,18,22,0.138913,0.128236,0.040273,0.010013,0
2022,4,18,23,0.154231,0.12903,0.040443,0.010013,0
2022,4,19,0,0.164333,0.12894,0.040594,0.010013,0
2022,4,19,1,0.168411,0.128263,0.040738,0.010013,0
2022,4,19,2,0.168261,0.128016,0.040884,0.010014,0
2022,4,19,3,0.170602,0.127817,0.041028,0.010014,0
2022,4,19,4,0.475637,0.12956,0.041118,0.010014,0.508
2022,4,19,5,0.370092,0.142593,0.041237,0.010014,0
2022,4,19,6,0.288029,0.163451,0.041373,0.010014,0
2022,4,19,7,0.250685,0.173494,0.041509,0.010014,0
2022,4,19,8,0.222054,0.168729,0.04166,0.010014,0
2022,4,19,9,0.197527,0.168869,0.04183,0.010015,0
2022,4,19,10,0.174476,0.168442,0.042015,0.010015,0
2022,4,19,11,0.151807,0.171809,0.032955,0.010002,0
2022,4,19,12,0.131162,0.16902,0.033053,0.010002,0
2022,4,19,13,0.116567,0.163898,0.033183,0.010002,0
2022,4,19,14,0.108004,0.159688,0.03334,0.010002,0
2022,4,19,15,0.100551,0.156078,0.042653,0.010002,0
2022,4,19,16,0.09494,0.152497,0.033704,0.010002,0
2022,4,19,17,0.089213,0.148735,0.033894,0.010002,0
