Lat,Lon,Date
46.660183,-114.629982,2021-07-12
46.649879,-114.590469,2021-07-12
46.661064,-114.635078,2021-07-12
46.662586,-114.623688,2021-07-12
46.661942,-114.640205,2021-07-12
46.653149,-114.589165,2021-07-12
46.657772,-114.63623,2021-07-12
46.658649,-114.641327,2021-07-12
46.652264,-114.584038,2021-07-12
46.647221,-114.655937,2021-07-12
46.652061,-114.643547,2021-07-12
46.655354,-114.642433,2021-07-12
46.65361,-114.632324,2021-07-12
46.654476,-114.637337,2021-07-12
46.65052,-114.654861,2021-07-12
46.651188,-114.638496,2021-07-12
46.648762,-114.644653,2021-07-12
46.647896,-114.639641,2021-07-12
46.47467,-114.517662,2021-07-12
46.63163,-114.666664,2021-07-12
46.641335,-114.642021,2021-07-12
46.643925,-114.657043,2021-07-12
46.639633,-114.632202,2021-07-12
46.64048,-114.637093,2021-07-12
46.638214,-114.664398,2021-07-12
46.634918,-114.665527,2021-07-12
46.633202,-114.655556,2021-07-12
46.630768,-114.661652,2021-07-12
46.476391,-114.527519,2021-07-12
46.615486,-114.694328,2021-07-12
46.477219,-114.532272,2021-07-12
46.477947,-114.516403,2021-07-12
46.478039,-114.537033,2021-07-12
46.480503,-114.531075,2021-07-12
46.477066,-114.511345,2021-07-12
46.478825,-114.521408,2021-07-12
46.479668,-114.526253,2021-07-12
46.472897,-114.507523,2021-07-12
46.462151,-114.506126,2021-07-12
46.463913,-114.51619,2021-07-12
46.470619,-114.534592,2021-07-12
46.471451,-114.539398,2021-07-12
46.473091,-114.528679,2021-07-12
46.47049,-114.513779,2021-07-12
46.464806,-114.521294,2021-07-12
46.465446,-114.504944,2021-07-12
46.469799,-114.529869,2021-07-12
46.465668,-114.526245,2021-07-12
46.467323,-114.535782,2021-07-12
46.466507,-114.531075,2021-07-12
46.525463,-115.045326,2021-07-12
46.463017,-114.511108,2021-07-12
46.463219,-114.532257,2021-07-12
46.457966,-114.502243,2021-07-12
46.460396,-114.496094,2021-07-12
46.461277,-114.501137,2021-07-12
46.458843,-114.507256,2021-07-12
46.460625,-114.517403,2021-07-12
46.457085,-114.497208,2021-07-12
46.527023,-115.034004,2021-07-12
46.459717,-114.512238,2021-07-12
46.462391,-114.527481,2021-07-12
46.53117,-115.038086,2021-07-12
46.527893,-115.039192,2021-07-12
46.528755,-115.04435,2021-07-12
46.530304,-115.032928,2021-07-12
46.524609,-115.040276,2021-07-12
46.303642,-114.716728,2021-07-12
46.306927,-114.715553,2021-07-12
46.361019,-114.766151,2021-07-12
46.461094,-114.525093,2021-07-12
46.462387,-114.520538,2021-07-12
46.456169,-114.501862,2021-07-12
46.46357,-114.51635,2021-07-12
46.30687,-114.718544,2021-07-12
46.304134,-114.716988,2021-07-12
46.30323,-114.720161,2021-07-12
46.454731,-114.506943,2021-07-12
46.461292,-114.504082,2021-07-12
46.458492,-114.513977,2021-07-12
46.459751,-114.509537,2021-07-12
46.475906,-114.512161,2021-07-12
46.475555,-114.53508,2021-07-12
46.474682,-114.517746,2021-07-12
46.465542,-114.529747,2021-07-12
46.475857,-114.51358,2021-07-12
46.477684,-114.527504,2021-07-12
46.462376,-114.519066,2021-07-12
46.474709,-114.516327,2021-07-12
46.469746,-114.513527,2021-07-12
46.461113,-114.523438,2021-07-12
46.463551,-114.515007,2021-07-12
46.468571,-114.517593,2021-07-12
46.463631,-114.534676,2021-07-12
46.465702,-114.527519,2021-07-12
46.467247,-114.522186,2021-07-12
46.473396,-114.520866,2021-07-12
46.480587,-114.515915,2021-07-12
46.475918,-114.532112,2021-07-12
46.52264,-115.048294,2021-07-12
46.647961,-114.591324,2021-07-12
46.612892,-114.694069,2021-07-12
46.667755,-114.622871,2021-07-12
46.530075,-115.042953,2021-07-12
46.655533,-114.645683,2021-07-12
46.656815,-114.641159,2021-07-12
46.665634,-114.630341,2021-07-12
46.655708,-114.644394,2021-07-12
46.657017,-114.639893,2021-07-12
46.664734,-114.633171,2021-07-12
46.665863,-114.629265,2021-07-12
47.13306,-114.641655,2021-07-12
46.459538,-114.501808,2021-07-12
46.454304,-114.50444,2021-07-12
