Lat,Lon,Date
46.5239,-115.0571,2021-07-28
46.6065,-114.7037,2021-07-28
46.4995,-114.4389,2021-07-28
46.5027,-114.5342,2021-07-28
46.4902,-114.4356,2021-07-28
46.4944,-114.4683,2021-07-28
46.4876,-114.4505,2021-07-28
46.4185,-114.4973,2021-07-28
46.4988,-114.4477,2021-07-28
46.414,-114.4984,2021-07-28
46.4964,-114.4333,2021-07-28
46.6634,-114.5995,2021-07-28
46.6608,-114.5845,2021-07-28
46.4164,-114.5119,2021-07-28
46.4872,-114.437,2021-07-28
46.4895,-114.4504,2021-07-28
46.4911,-114.4438,2021-07-28
46.4893,-114.4566,2021-07-28
46.4172,-114.5091,2021-07-28
46.4957,-114.5388,2021-07-28
46.4939,-114.4471,2021-07-29
46.4971,-114.4578,2021-07-29
45.8306,-113.1249,2021-07-29
45.8263,-113.1249,2021-07-29
45.8477,-114.9801,2021-07-29
45.841,-114.9764,2021-07-29
45.8433,-114.9391,2021-07-29
45.8496,-114.9447,2021-07-29
45.8465,-114.9456,2021-07-30
45.8425,-114.9643,2021-07-30
46.4905,-114.4619,2021-07-30
45.8577,-114.9495,2021-07-30
46.6339,-114.6875,2021-07-30
45.8387,-114.9821,2021-07-30
46.5043,-114.519,2021-07-30
46.5006,-114.5369,2021-07-30
45.8535,-114.9697,2021-07-30
45.8508,-114.9254,2021-07-30
46.8324,-114.99,2021-07-30
46.4857,-114.5528,2021-07-30
46.4957,-114.4488,2021-07-30
45.8341,-114.9555,2021-07-30
47.1715,-113.8822,2021-07-30
45.8328,-113.1027,2021-07-30
46.3561,-114.7169,2021-07-30
46.6166,-114.6582,2021-07-30
47.1749,-113.8644,2021-07-30
46.3595,-114.7036,2021-07-30
46.4946,-114.4417,2021-07-30
46.4211,-114.5191,2021-07-30
46.4639,-114.5365,2021-07-30
47.1797,-113.8736,2021-07-30
45.8355,-114.9406,2021-07-30
46.5226,-115.0556,2021-07-30
46.4596,-114.5578,2021-07-30
46.4149,-114.4929,2021-07-30
46.5339,-115.0586,2021-07-30
45.8383,-114.9355,2021-07-30
46.5308,-115.0552,2021-07-30
46.5041,-114.5352,2021-07-30
45.8555,-114.9527,2021-07-30
47.1756,-113.8753,2021-07-30
45.8606,-114.9335,2021-07-30
45.8504,-114.9589,2021-07-30
45.8486,-114.9358,2021-07-30
45.8539,-114.9301,2021-07-30
47.1761,-113.8736,2021-07-30
45.8512,-114.9488,2021-07-30
46.3081,-114.7172,2021-07-30
45.8494,-114.9362,2021-07-30
46.6373,-114.6878,2021-07-30
46.3099,-114.7298,2021-07-30
46.5318,-115.0527,2021-07-30
46.3313,-114.7501,2021-07-30
46.6229,-114.6519,2021-07-30
46.5041,-114.5337,2021-07-30
45.853,-114.9615,2021-07-30
45.8405,-114.9388,2021-07-30
46.4137,-114.4867,2021-07-30
46.523,-115.0555,2021-07-30
46.836,-114.9795,2021-07-30
45.8371,-114.979,2021-07-30
46.6211,-114.639,2021-07-30
46.4952,-114.5363,2021-07-30
46.4584,-114.54,2021-07-30
46.3537,-114.7108,2021-07-30
46.491,-114.4442,2021-07-30
46.4156,-114.4995,2021-07-30
46.3294,-114.7373,2021-07-30
46.6007,-114.6918,2021-07-30
46.5022,-114.5209,2021-07-30
46.3519,-114.6981,2021-07-30
46.4736,-114.4553,2021-07-30
46.5269,-115.0715,2021-07-30
46.4986,-114.5386,2021-07-30
46.3425,-114.7005,2021-07-30
45.8477,-114.9615,2021-07-30
45.8408,-114.9433,2021-07-30
46.4862,-115.0729,2021-07-30
45.9504,-114.5742,2021-07-30
46.3092,-114.7193,2021-07-30
46.4339,-114.54,2021-07-30
45.8286,-114.9543,2021-07-30
45.8503,-114.9468,2021-07-30
46.5199,-115.0544,2021-07-30
46.5172,-115.069,2021-07-30
46.834,-114.9863,2021-07-30
45.8544,-114.9391,2021-07-30
45.8435,-114.9284,2021-07-30
46.4179,-114.5185,2021-07-30
46.4618,-114.5508,2021-07-30
45.8313,-114.9397,2021-07-30
45.8332,-114.9854,2021-07-30
45.8357,-114.9713,2021-07-30
46.6596,-114.6031,2021-07-30
45.849,-114.9685,2021-07-30
45.8529,-114.9323,2021-07-30
47.173,-113.8793,2021-07-30
46.485,-115.0676,2021-07-30
45.8382,-114.9577,2021-07-30
45.8518,-114.9537,2021-07-30
46.4526,-114.5466,2021-07-30
45.8452,-114.9756,2021-07-30
46.4649,-114.5413,2021-07-31
46.3473,-114.6903,2021-07-31
46.4172,-114.5146,2021-07-31
45.8378,-114.9828,2021-07-31
46.521,-115.0652,2021-07-31
45.8319,-114.9479,2021-07-31
45.8511,-114.9524,2021-07-31
46.5024,-114.4765,2021-07-31
46.4859,-114.4401,2021-07-31
46.3306,-114.7517,2021-07-31
46.5177,-115.0958,2021-07-31
46.8343,-114.9818,2021-07-31
46.4941,-114.5556,2021-07-31
45.8607,-114.955,2021-07-31
45.9535,-114.5796,2021-07-31
46.5193,-115.0812,2021-07-31
45.8336,-114.9328,2021-07-31
46.5056,-114.5429,2021-07-31
47.1736,-113.8659,2021-07-31
45.8396,-113.1018,2021-07-31
45.8476,-114.9837,2021-07-31
46.3583,-114.7732,2021-07-31
46.3607,-114.7637,2021-07-31
46.6251,-114.6563,2021-07-31
46.4959,-114.4417,2021-07-31
45.8589,-114.9705,2021-07-31
45.8528,-114.9369,2021-07-31
46.4958,-114.5394,2021-07-31
46.6235,-114.6712,2021-07-31
46.3591,-114.7791,2021-07-31
46.5008,-114.4918,2021-07-31
46.4864,-114.434,2021-07-31
46.4827,-114.5681,2021-07-31
46.4942,-114.4578,2021-07-31
46.4843,-114.553,2021-07-31
46.4843,-114.4557,2021-07-31
46.3456,-114.706,2021-07-31
46.8326,-114.9973,2021-07-31
46.4352,-114.5348,2021-07-31
45.8573,-114.9854,2021-07-31
46.4089,-114.497,2021-07-31
46.4848,-114.4495,2021-07-31
46.473,-114.465,2021-07-31
46.8424,-114.9993,2021-07-31
46.5074,-114.5256,2021-07-31
46.427,-114.517,2021-07-31
46.4072,-114.5127,2021-07-31
46.5306,-115.0684,2021-07-31
45.8432,-114.9348,2021-07-31
46.6137,-114.6689,2021-07-31
46.4548,-114.5403,2021-07-31
46.4533,-114.5551,2021-07-31
45.8494,-114.9677,2021-07-31
45.8415,-114.9501,2021-07-31
46.8441,-114.9836,2021-07-31
47.1801,-113.872,2021-07-31
47.7711,-114.0066,2021-07-31
47.7688,-113.9932,2021-07-31
46.4876,-114.5595,2021-07-31
45.8448,-114.9419,2021-07-31
45.8356,-114.9453,2021-07-31
46.4245,-114.5126,2021-07-31
46.6035,-114.6901,2021-07-31
46.3536,-114.6959,2021-07-31
45.8424,-114.9281,2021-07-31
46.5315,-115.0222,2021-07-31
46.3311,-114.7346,2021-07-31
46.4128,-114.5023,2021-07-31
46.4851,-114.545,2021-07-31
45.8515,-114.9245,2021-07-31
46.5037,-114.5394,2021-07-31
46.5103,-114.5214,2021-07-31
45.8496,-114.9702,2021-07-31
46.8418,-114.9878,2021-07-31
46.8395,-114.974,2021-07-31
46.3565,-114.7692,2021-07-31
46.3335,-114.7487,2021-07-31
46.5178,-115.0552,2021-07-31
45.8589,-114.9674,2021-07-31
45.8564,-114.9531,2021-07-31
47.1753,-113.8727,2021-07-31
46.3658,-114.7667,2021-07-31
45.854,-114.9387,2021-07-31
47.1726,-113.8579,2021-07-31
46.5294,-115.0668,2021-07-31
46.8328,-114.9912,2021-07-31
46.5227,-115.0837,2021-07-31
46.5406,-115.0194,2021-07-31
46.5429,-115.0332,2021-07-31
46.5383,-115.0056,2021-07-31
45.8407,-114.9746,2021-07-31
46.5292,-115.0087,2021-07-31
46.6425,-114.6907,2021-07-31
46.527,-115.0527,2021-07-31
46.4864,-114.4408,2021-07-31
46.606,-114.7044,2021-07-31
46.5135,-115.0867,2021-07-31
46.503,-114.4797,2021-07-31
46.4152,-114.5157,2021-07-31
47.1843,-113.8677,2021-07-31
45.8613,-114.9811,2021-07-31
46.5203,-115.0696,2021-07-31
46.5338,-115.0362,2021-07-31
46.8304,-114.9775,2021-07-31
46.3488,-114.6759,2021-07-31
46.5051,-114.5049,2021-07-31
46.4934,-114.5535,2021-07-31
46.5063,-114.5546,2021-07-31
47.1717,-113.8458,2021-07-31
47.1813,-113.8539,2021-07-31
45.861,-114.9565,2021-07-31
46.3428,-114.7061,2021-07-31
46.4077,-114.5205,2021-07-31
46.4208,-114.5141,2021-07-31
46.4274,-114.5079,2021-07-31
46.4987,-114.4397,2021-07-31
46.3167,-114.7182,2021-07-31
46.4928,-114.4752,2021-07-31
46.3656,-114.7988,2021-07-31
47.1803,-113.8756,2021-07-31
46.3379,-114.7452,2021-07-31
46.6162,-114.6455,2021-07-31
46.3581,-114.7682,2021-07-31
46.5073,-115.0896,2021-07-31
46.3558,-114.6994,2021-07-31
46.3106,-114.7285,2021-07-31
46.6042,-114.6932,2021-07-31
46.8348,-114.9859,2021-07-31
46.4003,-114.4902,2021-07-31
46.5156,-115.0792,2021-07-31
46.6231,-114.6733,2021-07-31
46.8387,-114.9903,2021-07-31
46.4135,-114.4841,2021-07-31
47.1685,-113.8915,2021-07-31
47.1692,-113.8906,2021-07-31
46.5074,-115.0995,2021-07-31
46.5191,-115.0879,2021-07-31
46.6589,-114.5945,2021-07-31
46.5243,-115.0361,2021-07-31
46.5046,-114.558,2021-07-31
46.6106,-114.672,2021-07-31
46.4069,-114.5103,2021-07-31
46.8332,-114.9798,2021-07-31
46.5971,-114.6941,2021-07-31
46.8217,-114.9786,2021-07-31
46.4052,-114.533,2021-07-31
46.3089,-114.7459,2021-07-31
46.5016,-114.4417,2021-07-31
46.8314,-115.0024,2021-07-31
46.495,-114.5293,2021-07-31
46.5091,-115.0791,2021-07-31
46.3339,-114.726,2021-07-31
46.4962,-114.4342,2021-07-31
46.5065,-114.5338,2021-07-31
46.5261,-115.0149,2021-07-31
46.4982,-114.4864,2021-07-31
46.5245,-115.0208,2021-07-31
46.3109,-114.7203,2021-07-31
46.4931,-114.554,2021-07-31
46.5204,-115.0815,2021-07-31
46.6454,-114.6797,2021-07-31
46.4187,-114.5121,2021-07-31
46.3474,-114.7045,2021-07-31
46.6518,-114.6871,2021-07-31
46.5101,-114.4868,2021-07-31
46.3359,-114.7015,2021-07-31
46.4168,-114.5355,2021-07-31
47.1712,-113.8817,2021-08-01
47.1766,-113.8579,2021-08-01
47.1822,-113.8906,2021-08-01
47.1762,-113.917,2021-08-01
47.1687,-113.8734,2021-08-01
47.1631,-113.8985,2021-08-01
47.1873,-113.868,2021-08-01
47.1677,-113.8519,2021-08-01
47.1816,-113.8533,2021-08-01
47.1751,-113.8481,2021-08-01
47.191,-113.8865,2021-08-01
47.1836,-113.8877,2021-08-01
47.1892,-113.8521,2021-08-01
47.1768,-113.8798,2021-08-01
47.7801,-113.9823,2021-08-01
47.7814,-113.9994,2021-08-01
47.7641,-113.9768,2021-08-01
47.772,-113.9667,2021-08-01
47.7795,-113.9701,2021-08-01
46.3093,-114.7224,2021-08-01
47.7704,-114.0001,2021-08-01
47.7605,-113.9956,2021-08-01
47.1808,-113.8955,2021-08-01
47.1878,-113.8949,2021-08-02
47.7712,-113.9859,2021-08-04
47.7801,-113.989,2021-08-04
47.7909,-113.9786,2021-08-04
47.7889,-113.9921,2021-08-04
47.7733,-113.9724,2021-08-04
47.7977,-113.9952,2021-08-04
47.778,-114.0025,2021-08-04
47.8156,-113.8767,2021-08-04
47.7869,-114.0056,2021-08-04
47.7692,-113.9994,2021-08-04
47.7624,-113.983,2021-08-04
47.7759,-113.9927,2021-08-04
47.7853,-113.9901,2021-08-04
47.7946,-113.9874,2021-08-04
47.774,-113.9763,2021-08-04
47.8186,-113.8782,2021-08-04
47.8173,-113.871,2021-08-04
47.7762,-113.9853,2021-08-04
47.7965,-113.8818,2021-08-04
47.8167,-113.8721,2021-08-04
47.7996,-113.9939,2021-08-06
47.801,-113.9886,2021-08-06
47.7952,-114.0007,2021-08-06
47.7911,-113.9751,2021-08-06
47.804,-113.8762,2021-08-06
47.7882,-113.9809,2021-08-06
47.7938,-114.0025,2021-08-06
47.0212,-114.3993,2021-08-11
47.0245,-114.3913,2021-08-11
45.8287,-113.1053,2021-08-11
45.8269,-113.1216,2021-08-11
45.8423,-115.0008,2021-08-13
45.8492,-115.0193,2021-08-13
45.8518,-115.005,2021-08-13
46.4454,-114.5466,2021-08-13
45.8452,-115.0013,2021-08-13
45.853,-114.9954,2021-08-13
45.8458,-115.0145,2021-08-13
45.8435,-115.0004,2021-08-13
45.8549,-115.0109,2021-08-13
45.8525,-114.9966,2021-08-13
45.8492,-115.0037,2021-08-13
45.8404,-115.0007,2021-08-13
45.824,-113.1283,2021-08-13
45.8384,-115.0133,2021-08-13
45.8258,-113.1156,2021-08-13
45.8473,-115.0162,2021-08-13
46.4383,-114.5397,2021-08-13
45.8584,-114.9816,2021-08-14
46.447,-114.5543,2021-08-14
46.4393,-114.546,2021-08-14
45.8442,-115.0104,2021-08-14
45.8451,-115.0031,2021-08-14
45.8503,-114.9937,2021-08-14
45.8484,-115.0112,2021-08-14
45.85,-115.0056,2021-08-14
47.4335,-114.3464,2021-08-14
47.4241,-114.338,2021-08-14
45.8429,-115.0176,2021-08-14
46.4352,-114.5554,2021-08-14
45.8525,-115.0132,2021-08-15
45.8415,-115.0078,2021-08-15
45.8469,-114.9967,2021-08-15
47.192,-113.8998,2021-08-15
47.1882,-113.874,2021-08-15
47.1901,-113.8869,2021-08-15
45.8527,-115.0055,2021-08-15
45.8614,-114.9372,2021-08-15
45.8439,-115.008,2021-08-15
46.3128,-114.7231,2021-08-15
47.1815,-113.9008,2021-08-15
46.3158,-114.7304,2021-08-15
47.1904,-113.9048,2021-08-15
46.5144,-114.4697,2021-08-15
47.1926,-113.8915,2021-08-15
47.186,-113.8736,2021-08-15
47.188,-113.9194,2021-08-15
46.5117,-114.4851,2021-08-15
47.1838,-113.8871,2021-08-15
45.8433,-115.018,2021-08-16
45.8311,-114.9508,2021-08-16
45.8265,-113.1033,2021-08-16
47.1889,-113.9044,2021-08-16
47.1907,-113.8858,2021-08-16
45.8451,-115.0023,2021-08-16
46.3197,-114.7521,2021-08-16
47.1741,-113.878,2021-08-16
45.8446,-115.0066,2021-08-16
45.8409,-115.0048,2021-08-16
45.847,-114.9936,2021-08-16
45.8601,-114.9377,2021-08-16
46.4255,-114.5316,2021-08-16
47.185,-113.8898,2021-08-16
46.3457,-114.7014,2021-08-16
47.1725,-113.8911,2021-08-16
46.4449,-114.5426,2021-08-16
46.3474,-114.6809,2021-08-16
45.8315,-115.003,2021-08-16
45.8296,-115.0251,2021-08-16
47.1833,-113.9136,2021-08-16
45.8409,-115.0267,2021-08-16
45.8488,-114.935,2021-08-16
45.8428,-115.0044,2021-08-16
46.4235,-114.5562,2021-08-16
46.4469,-114.56,2021-08-16
47.7745,-113.972,2021-08-16
47.1887,-113.8658,2021-08-17
47.1912,-113.8737,2021-08-17
47.1837,-113.8879,2021-08-17
47.1858,-113.8404,2021-08-17
47.1728,-113.8786,2021-08-17
47.1664,-113.8492,2021-08-17
47.1753,-113.8862,2021-08-17
47.1828,-113.834,2021-08-17
47.1861,-113.8961,2021-08-17
47.7792,-113.981,2021-08-17
47.1807,-113.8627,2021-08-17
47.1938,-113.843,2021-08-17
45.8446,-115.0114,2021-08-17
47.1611,-113.8727,2021-08-17
47.178,-113.8553,2021-08-17
45.8647,-114.928,2021-08-17
47.1945,-113.898,2021-08-17
47.1943,-113.8512,2021-08-17
47.1851,-113.8398,2021-08-17
47.1801,-113.846,2021-08-17
47.772,-113.9789,2021-08-17
47.1922,-113.8155,2021-08-17
47.1868,-113.8729,2021-08-17
47.1772,-113.832,2021-08-17
47.171,-113.845,2021-08-17
47.1842,-113.8288,2021-08-17
45.8224,-114.9524,2021-08-29
45.8377,-113.1161,2021-08-29
45.8373,-113.1104,2021-08-31
46.4543,-114.5379,2021-09-02
46.4556,-114.5472,2021-09-02
45.8229,-113.1606,2021-09-02
45.824,-113.1516,2021-09-03
45.8221,-113.1709,2021-09-03
45.8214,-113.1556,2021-09-04
45.8221,-113.1664,2021-09-05
45.824,-113.1539,2021-09-05
45.8404,-113.113,2021-09-05
45.8594,-114.9442,2021-09-05
45.8245,-113.1656,2021-09-05
45.8215,-114.9545,2021-09-05
47.1772,-113.8138,2021-09-05
47.1811,-113.8587,2021-09-05
47.1754,-113.828,2021-09-05
45.8321,-113.1307,2021-09-06
45.829,-113.1225,2021-09-06
45.8361,-113.1302,2021-09-06
45.8296,-113.1366,2021-09-06
45.8224,-113.1303,2021-09-06
45.8312,-113.1053,2021-09-06
47.7785,-113.9733,2021-09-06
45.8399,-113.137,2021-09-06
45.8416,-113.1594,2021-09-06
45.8296,-113.1613,2021-09-06
45.8278,-113.1377,2021-09-06
47.1808,-113.8489,2021-09-06
47.1791,-113.8241,2021-09-06
47.181,-113.8437,2021-09-06
45.84,-113.1034,2021-09-06
45.8314,-113.1372,2021-09-06
45.8229,-113.1704,2021-09-06
45.8208,-113.1656,2021-09-06
45.8296,-113.1306,2021-09-06
45.8295,-113.1737,2021-09-06
45.8309,-113.1257,2021-09-06
45.8254,-113.1224,2021-09-06
45.8239,-113.169,2021-09-06
45.8406,-113.1374,2021-09-07
45.8474,-113.1136,2021-09-07
45.846,-113.1072,2021-09-07
45.826,-113.1629,2021-09-07
45.8434,-113.1219,2021-09-07
45.8447,-113.1287,2021-09-07
45.842,-113.1433,2021-09-07
45.8495,-114.9977,2021-09-07
45.8307,-113.1576,2021-09-07
45.8314,-113.161,2021-09-07
45.8501,-115.0099,2021-09-07
45.8289,-113.1465,2021-09-07
45.8359,-113.1534,2021-09-07
45.8397,-113.1281,2021-09-07
45.8776,-115.0055,2021-09-07
45.834,-113.1659,2021-09-07
45.8482,-115.0091,2021-09-07
46.5155,-115.0996,2021-09-07
45.8252,-113.1633,2021-09-07
45.8405,-113.1598,2021-09-08
45.8462,-114.9919,2021-09-08
45.8445,-114.9703,2021-09-08
45.8397,-113.1518,2021-09-08
45.8454,-114.9775,2021-09-08
45.8244,-113.1601,2021-09-08
45.8313,-113.1512,2021-09-08
45.8227,-113.1804,2021-09-08
45.8344,-113.1842,2021-09-08
45.8486,-113.149,2021-09-08
45.8439,-113.1222,2021-09-08
45.8284,-113.1551,2021-09-08
45.8507,-113.1137,2021-09-08
45.854,-115.018,2021-09-08
45.8266,-113.1881,2021-09-08
45.8421,-113.1567,2021-09-08
45.8403,-113.1898,2021-09-08
45.8348,-113.1475,2021-09-08
45.8435,-114.9896,2021-09-08
45.8328,-113.1819,2021-09-08
45.8318,-113.172,2021-09-09
45.8442,-113.1124,2021-09-09
45.8575,-115.0084,2021-09-09
45.8494,-113.1427,2021-09-09
45.8358,-113.1526,2021-09-09
45.8507,-113.138,2021-09-09
45.8393,-114.9724,2021-09-09
45.8575,-113.1042,2021-09-09
47.1855,-113.8349,2021-09-09
47.1915,-113.8629,2021-09-09
45.8426,-113.1546,2021-09-09
47.1881,-113.8436,2021-09-09
47.19,-113.8572,2021-09-09
47.1918,-113.8705,2021-09-09
45.8585,-115.0078,2021-09-09
45.8485,-113.1329,2021-09-09
47.1743,-113.8291,2021-09-09
45.8547,-115.0092,2021-09-09
45.8515,-115.0257,2021-09-09
47.1876,-113.8677,2021-09-09
45.8541,-115.0037,2021-09-10
45.8506,-113.1393,2021-09-14
45.8276,-113.1729,2021-09-14
46.3267,-114.735,2021-09-14
45.8259,-114.9417,2021-09-15
45.8256,-113.1957,2021-09-15
45.8511,-115.0153,2021-09-16
45.848,-115.0246,2021-09-17
45.8216,-114.9308,2021-09-17
45.8571,-115.0309,2021-09-17
45.8523,-114.8952,2021-09-18
45.8399,-114.887,2021-09-18
45.8379,-114.9145,2021-09-18
45.8452,-114.8838,2021-09-18
45.8325,-114.9174,2021-09-18
45.837,-114.9069,2021-09-18
45.8383,-114.911,2021-09-18
45.8453,-114.854,2021-09-18
45.8473,-114.8949,2021-09-18
45.8326,-114.8924,2021-09-18
45.8418,-114.8591,2021-09-18
45.844,-114.8991,2021-09-18
45.8431,-114.9075,2021-09-18
45.8511,-114.8982,2021-09-18
47.5273,-113.3409,2021-09-18
47.5257,-113.3278,2021-09-18
45.8419,-114.9088,2021-09-18
46.0045,-113.1021,2021-09-18
46.0062,-113.1152,2021-09-18
45.8562,-114.8784,2021-09-18
45.8412,-114.8932,2021-09-18
45.8595,-114.8634,2021-09-18
47.523,-113.3293,2021-09-19
45.8523,-114.87,2021-09-19
45.8488,-114.8955,2021-09-19
45.8505,-114.8827,2021-09-19
45.8824,-114.852,2021-09-19
45.8841,-114.8396,2021-09-19
45.8216,-113.1839,2021-09-25
45.8218,-113.1829,2021-09-25
45.8421,-114.8627,2021-09-25
45.8279,-113.1987,2021-09-26
45.8439,-114.8723,2021-09-26
45.8455,-114.8592,2021-09-26
45.8283,-113.1973,2021-09-26
45.8276,-113.1769,2021-09-26
45.8212,-113.2108,2021-09-26
45.8257,-113.198,2021-09-26
45.8238,-113.2037,2021-09-26
45.8253,-113.184,2021-09-26
45.8208,-113.1964,2021-09-27
45.8536,-114.8647,2021-09-27
45.8517,-114.8461,2021-09-27
45.8226,-113.2116,2021-09-27
47.527,-113.3286,2021-09-27
45.8227,-113.1662,2021-09-27
45.8488,-114.8819,2021-09-27
45.8465,-114.8761,2021-09-27
45.8237,-113.1834,2021-09-28
45.8326,-113.1859,2021-09-28
45.8593,-114.8645,2021-09-28
45.8505,-114.8615,2021-09-28
45.8624,-114.906,2021-09-28
45.8643,-114.893,2021-09-28
45.8525,-114.8485,2021-09-28
46.4505,-114.1531,2021-09-28
45.8253,-113.1947,2021-09-30
45.8577,-114.9021,2021-09-30
46.9276,-113.6454,2021-09-30
45.8848,-114.8546,2021-10-03
47.5334,-113.3069,2021-10-03
47.5408,-113.3289,2021-10-04
47.1463,-114.4713,2021-10-04
47.381,-113.6154,2021-10-04
47.5382,-113.3408,2021-10-04
47.5409,-113.3262,2021-10-04
47.5283,-113.3373,2021-10-04
47.5311,-113.3225,2021-10-04
47.5391,-113.3302,2021-10-04
47.1416,-114.4972,2021-10-04
47.1454,-114.4783,2021-10-04
47.3818,-113.6089,2021-10-05
47.3748,-113.61,2021-10-05
47.3802,-113.6026,2021-10-05
47.3853,-113.6252,2021-10-05
46.9356,-113.6353,2021-10-05
47.537,-113.337,2021-10-05
47.1455,-114.4797,2021-10-05
47.5307,-113.309,2021-10-05
45.8478,-114.8566,2021-10-05
47.3683,-113.6012,2021-10-05
47.3719,-113.6074,2021-10-05
47.3736,-113.5891,2021-10-05
45.8527,-114.9027,2021-10-05
45.8806,-114.8531,2021-10-05
47.3752,-113.6409,2021-10-05
47.3808,-113.6282,2021-10-05
45.8495,-114.8414,2021-10-05
45.8576,-114.8586,2021-10-05
45.8511,-114.9171,2021-10-05
47.3771,-113.6221,2021-10-05
47.3702,-113.6262,2021-10-05
47.3788,-113.604,2021-10-05
47.3824,-113.6101,2021-10-05
46.9366,-113.6373,2021-10-05
47.5313,-113.3416,2021-10-05
47.5334,-113.3184,2021-10-05
47.5208,-113.3373,2021-10-05
47.5292,-113.3644,2021-10-05
46.0746,-113.3556,2021-10-05
47.1461,-114.4888,2021-10-05
47.3665,-113.6202,2021-10-05
47.136,-114.4869,2021-10-05
47.1444,-114.5054,2021-10-05
47.5308,-113.3404,2021-10-06
47.5397,-113.3227,2021-10-06
47.3735,-113.5987,2021-10-06
47.3754,-113.6179,2021-10-06
46.9369,-113.1126,2021-10-06
47.5266,-113.353,2021-10-06
47.5307,-113.3344,2021-10-06
46.9256,-113.1072,2021-10-06
47.3734,-113.6123,2021-10-06
47.2021,-114.7309,2021-10-07
47.2389,-114.7653,2021-10-07
47.1991,-114.715,2021-10-07
47.536,-113.3268,2021-10-09
47.3725,-113.6164,2021-10-09
46.0754,-114.2221,2021-10-19
45.9092,-114.2187,2021-10-21
45.9077,-114.1844,2021-10-21
45.9131,-114.2087,2021-10-21
45.9035,-114.1925,2021-10-21
45.9064,-114.2022,2021-10-21
45.9045,-114.2202,2021-10-21
45.912,-113.8488,2021-10-21
47.6244,-113.7665,2021-11-01
47.6178,-113.7731,2021-11-01
47.0774,-113.6714,2021-11-03
47.1244,-113.4679,2021-11-03
46.747,-113.3704,2021-11-03
46.745,-113.3574,2021-11-03
47.3643,-115.093,2021-11-05
46.9344,-113.6647,2021-11-08
47.0211,-114.8337,2021-11-08
47.0229,-114.8204,2021-11-08
46.9296,-113.6735,2021-11-08
46.7466,-113.3766,2021-11-08
47.108,-113.3478,2021-11-08
47.1454,-113.5192,2021-11-10
46.9635,-113.5567,2021-11-10
47.0197,-114.7243,2021-11-17
46.9452,-113.1344,2021-11-17
47.7092,-114.0081,2021-11-17
47.7068,-113.9945,2021-11-17
47.3002,-114.4481,2021-11-17
47.3021,-114.435,2021-11-17
45.8801,-114.214,2021-11-17
47.1433,-113.3047,2021-11-17
47.145,-113.2916,2021-11-17
47.7041,-114.0099,2021-11-17
47.7058,-113.9968,2021-11-17
47.3014,-115.0372,2021-11-22
47.3054,-115.0561,2021-11-22
47.2879,-115.0323,2021-11-22
47.2205,-113.8903,2021-11-22
47.2928,-115.0815,2021-11-22
47.2961,-115.0506,2021-11-22
47.2944,-115.0665,2021-11-22
47.2152,-113.9456,2021-11-22
47.2222,-113.8725,2021-11-22
47.21,-113.9385,2021-11-22
47.0198,-113.4313,2021-11-24
46.4015,-113.968,2021-12-10
46.3985,-113.9525,2021-12-10
