year,month,day,hour,1hrfm,10hrfm,100hrfm,1000hrfm
2021,7,31,19,0.040137,0.010232,0.004661,0.004542
2021,7,31,20,0.054204,0.015802,0.005138,0.004859
2021,7,31,21,0.063355,0.021607,0.005684,0.005177
2021,7,31,22,0.072064,0.027973,0.006463,0.005724
2021,7,31,23,0.081980,0.034888,0.007372,0.006413
2021,8,1,0,0.095052,0.042984,0.008684,0.007441
2021,8,1,1,0.102249,0.051107,0.009478,0.007912
2021,8,1,2,0.111381,0.060002,0.010718,0.008876
2021,8,1,3,0.113473,0.068298,0.011135,0.008870
2021,8,1,4,0.114267,0.075834,0.011662,0.008989
2021,8,1,5,0.113864,0.082145,0.011990,0.008898
2021,8,1,6,0.115417,0.087748,0.012697,0.009233
2021,8,1,7,0.124244,0.093208,0.013446,0.009580
2021,8,1,8,0.124397,0.097171,0.012813,0.008345
2021,8,1,9,0.122493,0.098937,0.012422,0.007443
2021,8,1,10,0.116660,0.097854,0.011704,0.006234
2021,8,1,11,0.106677,0.092119,0.011243,0.005428
2021,8,1,12,0.090058,0.081721,0.010955,0.005015
2021,8,1,13,0.074746,0.072434,0.010887,0.004924
2021,8,1,14,0.064037,0.065848,0.010831,0.004916
2021,8,1,15,0.057292,0.060721,0.010747,0.004912
2021,8,1,16,0.053872,0.057264,0.010698,0.004952
2021,8,1,17,0.055493,0.057024,0.010800,0.005139
2021,8,1,18,0.084857,0.061823,0.011793,0.006117
2021,8,1,19,0.131576,0.073346,0.016912,0.011157
2021,8,1,20,0.596175,0.230100,0.024517,0.015149
2021,8,1,21,0.302461,0.234233,0.026457,0.015228
2021,8,1,22,0.279904,0.240890,0.028257,0.015308
2021,8,1,23,0.596461,0.386104,0.039133,0.020015
2021,8,2,0,0.596461,0.467354,0.044822,0.020247
2021,8,2,1,0.596461,0.505813,0.049883,0.020485
2021,8,2,2,0.599899,0.548483,0.064983,0.025765
2021,8,2,3,0.599899,0.548483,0.075484,0.026310
2021,8,2,4,0.599899,0.548483,0.085513,0.026851
2021,8,2,5,0.599899,0.548483,0.094556,0.027405
2021,8,2,6,0.599899,0.548483,0.102809,0.027910
2021,8,2,7,0.599899,0.548483,0.110592,0.028432
2021,8,2,8,0.599899,0.548483,0.118203,0.029025
2021,8,2,9,0.295830,0.403179,0.120914,0.017391
2021,8,2,10,0.248495,0.339348,0.125488,0.015089
2021,8,2,11,0.217791,0.315105,0.128481,0.015739
2021,8,2,12,0.596838,0.439223,0.140446,0.019842
2021,8,2,13,0.599937,0.500612,0.149430,0.021979
2021,8,2,14,0.290251,0.357941,0.142824,0.015047
2021,8,2,15,0.235874,0.312587,0.137164,0.013647
2021,8,2,16,0.194539,0.277407,0.131601,0.013379
2021,8,2,17,0.164466,0.248716,0.126484,0.013356
2021,8,2,18,0.144780,0.226289,0.124444,0.013719
2021,8,2,19,0.135709,0.210076,0.124156,0.014285
2021,8,2,20,0.143423,0.203338,0.123876,0.016770
2021,8,2,21,0.155716,0.204450,0.124218,0.019133
2021,8,2,22,0.167849,0.208485,0.124681,0.021592
2021,8,2,23,0.177227,0.214416,0.125079,0.025920
2021,8,3,0,0.191895,0.223142,0.125454,0.030814
2021,8,3,1,0.207135,0.230141,0.125681,0.031398
2021,8,3,2,0.219980,0.236203,0.125884,0.031989
2021,8,3,3,0.233950,0.238961,0.126067,0.032497
2021,8,3,4,0.259358,0.240345,0.126231,0.032972
2021,8,3,5,0.296848,0.241224,0.126385,0.033465
2021,8,3,6,0.308071,0.241825,0.126528,0.033895
2021,8,3,7,0.310012,0.242259,0.126669,0.034317
