year,month,day,hour,1hrfm,10hrfm,100hrfm,1000hrfm,precip
2022,6,6,0,0.574711,0.420721,0.160405,0.03047,1.524
2022,6,6,1,0.597032,0.456128,0.166032,0.032281,1.016
2022,6,6,2,0.599652,0.483991,0.17041,0.033025,0.254
2022,6,6,3,0.347868,0.483991,0.174182,0.033338,0
2022,6,6,4,0.321355,0.483991,0.177514,0.033642,0
2022,6,6,5,0.319261,0.483991,0.180493,0.033963,0
2022,6,6,6,0.319453,0.483991,0.183326,0.034261,0
2022,6,6,7,0.320573,0.483991,0.186006,0.034561,0
2022,6,6,8,0.315953,0.435891,0.182733,0.026466,0
2022,6,6,9,0.287129,0.401075,0.179107,0.025997,0
2022,6,6,10,0.254771,0.370838,0.176471,0.025578,0
2022,6,6,11,0.218917,0.336266,0.172129,0.025006,0
2022,6,6,12,0.185983,0.299029,0.166912,0.024614,0
2022,6,6,13,0.16472,0.265692,0.163973,0.024648,0
2022,6,6,14,0.580053,0.348728,0.168576,0.028807,5.08
2022,6,6,15,0.599175,0.420927,0.169851,0.029406,0.254
2022,6,6,16,0.304118,0.359123,0.161166,0.025122,0
2022,6,6,17,0.584753,0.433216,0.165453,0.028024,1.016
2022,6,6,18,0.303258,0.370228,0.156672,0.025017,0
2022,6,6,19,0.585842,0.423042,0.159447,0.027408,0.508
2022,6,6,20,0.333211,0.378087,0.161346,0.026916,0
2022,6,6,21,0.289549,0.360498,0.162058,0.027947,0
2022,6,6,22,0.280396,0.351634,0.162767,0.028758,0
2022,6,6,23,0.277018,0.346253,0.163217,0.028917,0
2022,6,7,0,0.271112,0.342118,0.163611,0.028957,0
2022,6,7,1,0.273599,0.33917,0.163842,0.028997,0
2022,6,7,2,0.279532,0.335075,0.164035,0.029039,0
2022,6,7,3,0.280832,0.332762,0.164202,0.029078,0
2022,6,7,4,0.277717,0.330122,0.164778,0.029252,0
2022,6,7,5,0.291067,0.328862,0.165095,0.029802,0
2022,6,7,6,0.30182,0.320721,0.165033,0.028951,0
2022,6,7,7,0.296717,0.309535,0.164836,0.027987,0
2022,6,7,8,0.258128,0.291557,0.16329,0.026898,0
2022,6,7,9,0.212304,0.266773,0.15723,0.025926,0
2022,6,7,10,0.173608,0.238071,0.152025,0.024141,0
2022,6,7,11,0.146196,0.211156,0.148719,0.023224,0
2022,6,7,12,0.127474,0.1887,0.146292,0.022988,0
2022,6,7,13,0.113806,0.170509,0.144828,0.023122,0
2022,6,7,14,0.104876,0.15673,0.144728,0.025535,0
2022,6,7,15,0.098116,0.145144,0.142752,0.024246,0
2022,6,7,16,0.092232,0.13469,0.140571,0.023907,0
2022,6,7,17,0.088242,0.126783,0.139962,0.025515,0
2022,6,7,18,0.086367,0.119902,0.138103,0.024721,0
2022,6,7,19,0.09265,0.115959,0.138421,0.025643,0
2022,6,7,20,0.106474,0.116343,0.141201,0.026286,0
2022,6,7,21,0.133585,0.119196,0.141754,0.027129,0
2022,6,7,22,0.157512,0.123028,0.142124,0.027614,0
2022,6,7,23,0.174042,0.127735,0.142665,0.028547,0
2022,6,8,0,0.19314,0.134514,0.143384,0.029272,0
2022,6,8,1,0.209208,0.142368,0.143897,0.029645,0
2022,6,8,2,0.220868,0.151463,0.144273,0.029689,0
2022,6,8,3,0.2347,0.16238,0.144693,0.029823,0
2022,6,8,4,0.239308,0.17302,0.145025,0.029833,0
2022,6,8,5,0.238918,0.183245,0.145332,0.029834,0
2022,6,8,6,0.241906,0.188567,0.145391,0.029457,0
2022,6,8,7,0.243535,0.192903,0.145241,0.028793,0
2022,6,8,8,0.228303,0.191804,0.144909,0.027561,0
2022,6,8,9,0.207174,0.187915,0.144792,0.02725,0
2022,6,8,10,0.188059,0.182324,0.143828,0.026973,0
2022,6,8,11,0.17181,0.177159,0.143995,0.027088,0
2022,6,8,12,0.161625,0.17225,0.143147,0.026968,0
2022,6,8,13,0.155385,0.167953,0.143133,0.027021,0
2022,6,8,14,0.146932,0.162162,0.141246,0.026738,0
2022,6,8,15,0.138652,0.155417,0.139338,0.026573,0
2022,6,8,16,0.130993,0.147584,0.136792,0.026403,0
2022,6,8,17,0.121159,0.138731,0.133923,0.026285,0
2022,6,8,18,0.116825,0.133074,0.134241,0.02646,0
2022,6,8,19,0.584143,0.183412,0.136732,0.028116,0.254
2022,6,8,20,0.30496,0.174784,0.136494,0.027571,0
2022,6,8,21,0.254237,0.178333,0.137187,0.028783,0
2022,6,8,22,0.234698,0.184248,0.137851,0.029615,0
2022,6,8,23,0.227857,0.192484,0.138261,0.029748,0
2022,6,9,0,0.227499,0.200897,0.138686,0.030005,0
2022,6,9,1,0.228252,0.208824,0.139041,0.030027,0
2022,6,9,2,0.226422,0.216321,0.139383,0.030071,0
2022,6,9,3,0.233808,0.223413,0.139783,0.030272,0
2022,6,9,4,0.255445,0.229962,0.13999,0.030312,0
2022,6,9,5,0.281519,0.235241,0.140162,0.030353,0
2022,6,9,6,0.293874,0.241176,0.1408,0.030852,0
2022,6,9,7,0.286027,0.241938,0.140429,0.029464,0
2022,6,9,8,0.255127,0.235556,0.140246,0.028521,0
2022,6,9,9,0.215131,0.22043,0.136704,0.027349,0
2022,6,9,10,0.178563,0.201084,0.132717,0.027071,0
2022,6,9,11,0.147232,0.180884,0.129142,0.025258,0
2022,6,9,12,0.121093,0.161287,0.12536,0.024082,0
2022,6,9,13,0.10109,0.144316,0.122688,0.023644,0
2022,6,9,14,0.087081,0.129737,0.120356,0.023105,0
2022,6,9,15,0.078395,0.117976,0.119272,0.023744,0
2022,6,9,16,0.072611,0.109018,0.118096,0.024335,0
2022,6,9,17,0.069241,0.102501,0.117537,0.025482,0
2022,6,9,18,0.074266,0.098131,0.11694,0.026321,0
2022,6,9,19,0.081387,0.096201,0.117529,0.026727,0
2022,6,9,20,0.091894,0.096701,0.118923,0.027048,0
2022,6,9,21,0.106302,0.098509,0.119272,0.027444,0
2022,6,9,22,0.117523,0.101076,0.119546,0.027774,0
2022,6,9,23,0.125325,0.104106,0.119824,0.028136,0
2022,6,10,0,0.130887,0.107688,0.120052,0.028315,0
2022,6,10,1,0.136141,0.111664,0.120295,0.028515,0
2022,6,10,2,0.150554,0.117164,0.120888,0.02946,0
2022,6,10,3,0.168845,0.124628,0.121508,0.029892,0
2022,6,10,4,0.180582,0.133306,0.12192,0.030013,0
2022,6,10,5,0.19073,0.143427,0.122349,0.030182,0
2022,6,10,6,0.187439,0.149077,0.122316,0.02961,0
2022,6,10,7,0.178413,0.153362,0.122261,0.029015,0
2022,6,10,8,0.189705,0.159216,0.122964,0.030108,0
2022,6,10,9,0.217852,0.167069,0.123293,0.030094,0
2022,6,10,10,0.581798,0.225827,0.126925,0.031761,0.254
2022,6,10,11,0.309488,0.218042,0.12403,0.028534,0
2022,6,10,12,0.589309,0.30674,0.129833,0.031185,0.762
2022,6,10,13,0.599513,0.371881,0.132664,0.031661,0.254
2022,6,10,14,0.31213,0.331926,0.129282,0.028543,0
2022,6,10,15,0.589227,0.414487,0.135911,0.031399,1.016
2022,6,10,16,0.599542,0.478774,0.140207,0.032288,0.508
2022,6,10,17,0.59998,0.517376,0.14577,0.034186,1.016
2022,6,10,18,0.599999,0.542591,0.151184,0.035609,0.762
2022,6,10,19,0.6,0.559958,0.15579,0.036297,0.254
2022,6,10,20,0.325871,0.477749,0.152751,0.03146,0
2022,6,10,21,0.583458,0.487244,0.157154,0.033137,0.254
2022,6,10,22,0.598923,0.496916,0.159787,0.033609,0.254
2022,6,10,23,0.326626,0.502376,0.161948,0.033702,0
2022,6,11,0,0.314055,0.507805,0.163867,0.033783,0
2022,6,11,1,0.313005,0.513723,0.165666,0.033864,0
2022,6,11,2,0.313302,0.519685,0.167344,0.03395,0
2022,6,11,3,0.314058,0.525497,0.168908,0.034027,0
2022,6,11,4,0.314205,0.531402,0.170405,0.034104,0
2022,6,11,5,0.580308,0.553565,0.178123,0.037389,1.778
2022,6,11,6,0.598465,0.564232,0.191189,0.044873,4.572
2022,6,11,7,0.599882,0.572562,0.199867,0.046767,0.762
2022,6,11,8,0.599882,0.572562,0.20749,0.047674,0
2022,6,11,9,0.599992,0.579406,0.219677,0.050948,0.508
2022,6,11,10,0.599999,0.584649,0.232527,0.055265,2.032
2022,6,11,11,0.6,0.588501,0.245422,0.059744,1.778
2022,6,11,12,0.6,0.591388,0.262259,0.066478,3.302
2022,6,11,13,0.324773,0.495194,0.267092,0.067797,0
2022,6,11,14,0.260035,0.433198,0.266931,0.069519,0
2022,6,11,15,0.230808,0.391204,0.261597,0.071153,0
2022,6,11,16,0.212187,0.355685,0.249586,0.072422,0
